Date/Time,Cooling Load(kWh),Site Outdoor Air Drybulb Temperature [C](Hourly),Site Outdoor Air Wetbulb Temperature [C](Hourly),Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Site Wind Speed [m/s](Hourly),Chiller Electricity Energy(kWh)
 10/15  02:00:00,0,24.08333333,21.86363343,0.015577842,2.916666667,0
 10/15  03:00:00,0,23.825,21.90280884,0.015743871,2.825,0
 10/15  04:00:00,0,23.46666667,22.09418995,0.01617538,2.466666667,0
 10/15  05:00:00,0,23.125,22.24250202,0.016538384,2.125,0
 10/15  06:00:00,0,23.175,22.22948482,0.016497983,1.825,0
 10/15  07:00:00,0,23.53333333,22.05253871,0.016086062,1.466666667,0
 10/15  08:00:00,302.6801797,23.875,21.88508561,0.015696961,1.125,257.8358898
 10/15  09:00:00,475.6736931,24.75833333,22.08140642,0.0156116,1.408333333,317.0384361
 10/15  10:00:00,501.3467889,26.11666667,22.4925844,0.015646726,2.05,308.7505178
 10/15  11:00:00,526.1354253,27.45833333,22.89578296,0.015676177,2.708333333,307.0523944
 10/15  12:00:00,543.1313772,28,23.05471398,0.015691701,3,307.6820817
 10/15  13:00:00,497.0290517,28,23.05333184,0.015707576,3,289.2626078
 10/15  14:00:00,530.1326414,28,23.05194539,0.015723483,3,298.3820083
 10/15  15:00:00,554.6701403,27.825,22.98793667,0.015707303,3,305.7814561
 10/15  16:00:00,566.6756925,27.46666667,22.91545926,0.015748228,3,307.8448014
 10/15  17:00:00,564.7542681,27.125,22.82650814,0.015757586,3,306.3779897
 10/15  18:00:00,455.8793694,26.59166667,22.66917647,0.015745368,2.825,273.0237368
 10/15  19:00:00,318.9740347,25.95,22.43810884,0.015660253,2.466666667,233.4564867
 10/15  20:00:00,309.3476719,25.29166667,22.19862527,0.015575835,2.125,228.5199681
 10/15  21:00:00,233.5203512,24.88333333,22.15497619,0.01568362,2,213.2466075
 10/15  22:00:00,0,24.74166667,22.21631778,0.015833782,2,0
 10/15  23:00:00,0,24.58333333,22.28130725,0.015996697,2,0
 10/15  24:00:00,0,24.38333333,22.3585217,0.016205761,2,0
 10/16  01:00:00,0,24.24166667,22.41027829,0.016349844,2,0
 10/16  02:00:00,0,24.08333333,22.54062066,0.016611707,2,0
 10/16  03:00:00,0,24.175,22.64005806,0.016722186,2,0
 10/16  04:00:00,0,24.53333333,22.72273866,0.016695254,2,0
 10/16  05:00:00,0,24.875,22.78258092,0.016641157,2,0
 10/16  06:00:00,0,25,22.78919926,0.016598301,2,0
 10/16  07:00:00,0,25,22.78919926,0.016598301,2,0
 10/16  08:00:00,312.4158122,25,22.78955853,0.016588486,2,272.5962968
 10/16  09:00:00,474.51131,25.58333333,23.02020125,0.016685127,2.583333333,332.7371989
 10/16  10:00:00,493.4125494,26.58333333,23.30213975,0.016694596,3.583333333,317.8017336
 10/16  11:00:00,503.2760892,27.58333333,23.56282347,0.016676155,4.583333333,309.7081614
 10/16  12:00:00,527.5503725,28.175,23.75294633,0.016723247,4.591666667,312.41838
 10/16  13:00:00,492.0326614,28.53333333,23.82372735,0.016694108,3.95,297.5825072
 10/16  14:00:00,547.6966539,28.875,23.9000648,0.016689211,3.291666667,314.5910756
 10/16  15:00:00,562.9128239,28.825,23.88192488,0.016689605,2.825,319.0713961
 10/16  16:00:00,549.6253125,28.46666667,23.81529438,0.016735861,2.466666667,314.2484625
 10/16  17:00:00,534.4406208,28.125,23.73147928,0.016748407,2.125,309.3556361
 10/16  18:00:00,436.9498561,27.41666667,23.51005195,0.016701669,1.825,277.4095462
 10/16  19:00:00,312.0632128,26.41666667,23.26661798,0.01674696,1.466666667,240.3994274
 10/16  20:00:00,302.8609411,25.41666667,22.95424379,0.016680585,1.125,233.974104
 10/16  21:00:00,229.6159817,24.825,22.77972498,0.016657984,1,217.3141339
 10/16  22:00:00,0,24.46666667,22.70276451,0.016693311,1,0
 10/16  23:00:00,0,24.125,22.63475092,0.016745642,1,0
 10/16  24:00:00,0,23.825,22.52642369,0.016717192,1,0
 10/17  01:00:00,0,23.46666667,22.37828712,0.016647284,1,0
 10/17  02:00:00,0,23.125,22.29347399,0.016665554,1,0
 10/17  03:00:00,0,23,22.27357063,0.016688875,1,0
 10/17  04:00:00,0,23,22.27357063,0.016688875,1,0
 10/17  05:00:00,0,23,22.27357063,0.016688875,1,0
 10/17  06:00:00,0,23.175,22.44566568,0.016871512,1,0
 10/17  07:00:00,0,23.53333333,22.79818808,0.017240591,1,0
 10/17  08:00:00,0,23.875,23.13442183,0.01759101,1,0
 10/17  09:00:00,0,24.99166667,23.54451195,0.017745348,1.175,0
 10/17  10:00:00,0,26.63333333,23.95926057,0.017712987,1.533333333,0
 10/17  11:00:00,0,28.29166667,24.39989883,0.017723919,1.875,0
 10/17  12:00:00,0,29.175,24.65728896,0.017778586,1.591666667,0
 10/17  13:00:00,0,29.53333333,24.72252277,0.017741721,0.95,0
 10/17  14:00:00,0,29.875,24.79419117,0.017726297,0.291666667,0
 10/17  15:00:00,0,29.825,24.77589535,0.017737652,0.175,0
 10/17  16:00:00,0,29.46666667,24.71460006,0.017797302,0.533333333,0
 10/17  17:00:00,0,29.125,24.63595305,0.017813392,0.875,0
 10/17  18:00:00,0,28.41666667,24.42426283,0.017769274,0.825,0
 10/17  19:00:00,0,27.41666667,24.19705263,0.017815052,0.466666667,0
 10/17  20:00:00,0,26.41666667,23.98087393,0.017885422,0.125,0
 10/17  21:00:00,0,25.825,23.79057303,0.017834438,0,0
 10/17  22:00:00,0,25.46666667,23.66243758,0.017784426,0,0
 10/17  23:00:00,0,25.125,23.60079341,0.017832535,0,0
 10/17  24:00:00,0,24.825,23.49685634,0.017797156,0,0
 10/18  01:00:00,0,24.46666667,23.35336013,0.017725597,0,0
 10/18  02:00:00,0,24.125,23.27433834,0.01774795,0,0
 10/18  03:00:00,0,23.825,23.08471567,0.017582853,0,0
 10/18  04:00:00,0,23.46666667,22.73217164,0.017207387,0,0
 10/18  05:00:00,0,23.125,22.39607648,0.016853449,0,0
 10/18  06:00:00,0,23.175,22.44536638,0.016895804,0,0
 10/18  07:00:00,0,23.53333333,22.79786003,0.017268404,0,0
 10/18  08:00:00,0,23.875,23.13389131,0.017637305,0,0
 10/18  09:00:00,0,25.16666667,23.63379801,0.017867592,0.758333333,0
 10/18  10:00:00,0,27.16666667,24.14175148,0.017824558,2.116666667,0
 10/18  11:00:00,0,29.16666667,24.62745443,0.017762471,3.458333333,0
 10/18  12:00:00,0,30.175,24.99154989,0.017945325,4,0
 10/18  13:00:00,0,30.53333333,25.31078926,0.01834713,4,0
 10/18  14:00:00,0,30.875,25.61521497,0.018738446,4,0
 10/18  15:00:00,0,30.825,25.56990671,0.018691409,3.825,0
 10/18  16:00:00,0,30.46666667,25.24923114,0.018301689,3.466666667,0
 10/18  17:00:00,0,30.125,24.94356189,0.017936621,3.125,0
 10/18  18:00:00,0,29.41666667,24.9753406,0.018289701,2.416666667,0
 10/18  19:00:00,0,28.41666667,25.15145051,0.018995957,1.416666667,0
 10/18  20:00:00,0,27.41666667,25.40170986,0.01983493,0.416666667,0
 10/18  21:00:00,0,26.825,25.35869901,0.020014344,0.116666667,0
 10/18  22:00:00,0,26.46666667,25.169218,0.019847572,0.258333333,0
 10/18  23:00:00,0,26.125,24.94891194,0.019613246,0.416666667,0
 10/18  24:00:00,0,25.825,24.73369828,0.019376132,0.616666667,0
 10/19  01:00:00,0,25.46666667,24.5906243,0.019293727,0.758333333,0
 10/19  02:00:00,0,25.125,24.36319559,0.019068632,0.916666667,0
 10/19  03:00:00,0,25,24.2402347,0.018922592,0.825,0
 10/19  04:00:00,0,25,24.2402347,0.018922592,0.466666667,0
 10/19  05:00:00,0,25,24.2402347,0.018922592,0.125,0
 10/19  06:00:00,0,25.40833333,24.33677525,0.018893468,0.408333333,0
 10/19  07:00:00,0,26.05,24.50603307,0.018887159,1.05,0
 10/19  08:00:00,366.0656683,26.70833333,24.72802172,0.018958714,1.708333333,350.916385
 10/19  09:00:00,511.8033992,27,24.66712019,0.01872642,2.408333333,409.4397058
 10/19  10:00:00,532.6797103,27,24.38121569,0.018260999,3.05,356.4436275
 10/19  11:00:00,542.6781756,27,24.17688533,0.017931714,3.708333333,334.296605
 10/19  12:00:00,554.7819942,27.40833333,24.24072964,0.017872502,4,329.6762564
 10/19  13:00:00,518.8720842,28.05,24.38416939,0.017851341,4,313.9000039
 10/19  14:00:00,575.4786833,28.70833333,24.52118062,0.017814547,4,332.3656133
 10/19  15:00:00,596.2549453,28.59166667,24.4929152,0.017826312,3.825,337.8329064
 10/19  16:00:00,603.2849264,27.95,24.36666449,0.017893436,3.466666667,338.3387389
 10/19  17:00:00,588.7251019,27.29166667,24.20312716,0.017920249,3.125,331.7320028
 10/19  18:00:00,468.7374064,26.59166667,23.89752281,0.017725397,3,291.1402161
 10/19  19:00:00,334.0990258,25.95,23.49250295,0.017351235,3,247.2471517
 10/19  20:00:00,325.8155019,25.29166667,23.00714508,0.016868807,3,239.9840776
 10/19  21:00:00,248.0180026,25,22.86639101,0.016769144,2.708333333,222.1955578
 10/19  22:00:00,0,25,23.0014443,0.016975247,2.208333333,0
 10/19  23:00:00,0,25,23.13580331,0.017181484,1.708333333,0
 10/19  24:00:00,0,25,23.2694838,0.017387853,1.208333333,0
 10/20  01:00:00,0,25,23.40248287,0.017594356,0.708333333,0
 10/20  02:00:00,0,25,23.53481472,0.017800993,0.208333333,0
 10/20  03:00:00,0,25,23.58955207,0.017897771,0,0
 10/20  04:00:00,0,25,23.58939124,0.017905381,0,0
 10/20  05:00:00,0,25,23.58939124,0.017905381,0,0
 10/20  06:00:00,0,24.825,23.6481737,0.018061117,0,0
 10/20  07:00:00,0,24.46666667,23.75715719,0.018377466,0,0
 10/20  08:00:00,332.9885733,24.125,23.91942823,0.018769296,0,293.6621758
 10/20  09:00:00,479.8875139,24,23.99999255,0.018942935,0,349.4299817
 10/20  10:00:00,499.7989225,24,23.99999255,0.018942935,0,323.4702094
 10/20  11:00:00,502.2495647,24,23.999992,0.018931669,0,307.8646764
 10/20  12:00:00,506.6409647,24.40833333,24.11827766,0.018950577,0,306.5394725
 10/20  13:00:00,455.2031589,25.05,24.32098989,0.019023807,0,291.9380575
 10/20  14:00:00,509.7243392,25.70833333,24.49718006,0.019049749,0,312.3986378
 10/20  15:00:00,536.9006944,26.175,24.56967049,0.018989591,0.408333333,323.1618639
 10/20  16:00:00,555.2656878,26.53333333,24.63987878,0.018960658,1.05,330.0230903
 10/20  17:00:00,556.3215689,26.875,24.76957025,0.019028836,1.708333333,331.7861028
 10/20  18:00:00,442.0313081,26.59166667,24.60304737,0.01887579,1.591666667,292.6698397
 10/20  19:00:00,300.6307892,25.95,24.18239952,0.018465082,0.95,246.0915095
 10/20  20:00:00,291.0622958,25.29166667,23.7607189,0.018060091,0.291666667,239.2911566
 10/20  21:00:00,222.5977833,25,23.66611236,0.018026145,0,224.2087284
 10/20  22:00:00,0,25,23.72082476,0.018112424,0,0
 10/20  23:00:00,0,25,23.79715738,0.018233266,0,0
 10/20  24:00:00,0,25,24.00323499,0.018561498,0,0
 10/21  01:00:00,0,25,24.11119434,0.018734356,0,0
 10/21  02:00:00,0,25,24.18640022,0.018855433,0,0
 10/21  03:00:00,0,24.59166667,23.8383744,0.018473416,0.408333333,0
 10/21  04:00:00,0,23.95,23.20711854,0.017766621,1.05,0
 10/21  05:00:00,0,23.29166667,22.55956741,0.017064445,1.708333333,0
 10/21  06:00:00,0,23.175,22.22773625,0.016605875,2.175,0
 10/21  07:00:00,0,23.53333333,22.05021311,0.016174747,2.533333333,0
 10/21  08:00:00,285.3680656,23.875,21.88217065,0.015776719,2.875,262.3209093
 10/21  09:00:00,500.1224192,24.99166667,22.29608078,0.015916643,3,344.1490642
 10/21  10:00:00,534.2038281,26.63333333,23.0495613,0.016359576,3,331.6298017
 10/21  11:00:00,545.9426811,28.29166667,23.7040716,0.016673569,3,324.3665433
 10/21  12:00:00,547.302315,29,24.03531532,0.016908698,3,322.2421522
 10/21  13:00:00,509.1608658,29,24.291907,0.017339701,3,308.3887889
 10/21  14:00:00,567.28281,29,24.51957749,0.017728372,3,329.2169675
 10/21  15:00:00,587.5985711,29.175,24.6508306,0.017877057,2.825,337.1819558
 10/21  16:00:00,605.4116967,29.53333333,24.71618478,0.017832428,2.466666667,343.7382911
 10/21  17:00:00,608.0325039,29.875,24.78751849,0.017816976,2.125,345.0032856
 10/21  18:00:00,490.8145317,29.24166667,24.81396342,0.018125663,1.591666667,307.6876383
 10/21  19:00:00,346.40651,27.88333333,24.73875491,0.018557816,0.95,264.4447514
 10/21  20:00:00,333.8018158,26.54166667,24.62061415,0.01892553,0.291666667,259.8768353
 10/21  21:00:00,250.4337983,25.70833333,24.35367281,0.018833111,0,236.2738195
 10/21  22:00:00,0,25.20833333,24.15226385,0.018711796,0,0
 10/21  23:00:00,0,24.70833333,23.89972625,0.018520491,0,0
 10/21  24:00:00,0,24.20833333,23.60793175,0.018270894,0,0
 10/22  01:00:00,0,23.70833333,23.36178605,0.018087097,0,0
 10/22  02:00:00,0,23.20833333,23.10779443,0.017898293,0,0
 10/22  03:00:00,0,23,22.86013711,0.017607065,0.175,0
 10/22  04:00:00,0,23,22.61879131,0.017240891,0.533333333,0
 10/22  05:00:00,0,23,22.3752148,0.016875136,0.875,0
 10/22  06:00:00,0,23,18.8610787,0.0120761,1.583333333,0
 10/22  07:00:00,0,23.58333333,18.04956949,0.010734823,2,0
 10/22  08:00:00,309.3132989,24.58333333,21.35920427,0.014734928,2,250.8414934
 10/22  09:00:00,520.7518792,25.75833333,22.93481111,0.016534755,2,346.5476944
 10/22  10:00:00,534.3058067,27.11666667,23.07868842,0.016180651,2,326.3472439
 10/22  11:00:00,547.2866533,28.45833333,23.20960266,0.015815583,2,316.5129081
 10/22  12:00:00,550.8983831,29,23.27644199,0.015690074,2.583333333,312.4440972
 10/22  13:00:00,502.6217925,29,23.27644199,0.015690074,3.583333333,293.5888819
 10/22  14:00:00,545.9269739,29,23.27644199,0.015690074,4.583333333,305.499315
 10/22  15:00:00,572.3358869,28.59166667,23.01497381,0.01546205,4.825,311.0452731
 10/22  16:00:00,583.9490019,27.95,22.61460952,0.015116685,4.466666667,309.2522347
 10/22  17:00:00,577.0190897,27.29166667,22.28548162,0.014896408,4.125,303.5341361
 10/22  18:00:00,461.4335425,26.00833333,21.18529851,0.013842177,4.408333333,258.3854313
 10/22  19:00:00,319.5496175,24.36666667,19.66602261,0.01243139,5.05,211.8314416
 10/22  20:00:00,303.4811811,22.70833333,18.1163689,0.011115774,5.708333333,198.0737711
 10/22  21:00:00,228.6668505,21.70833333,17.17696533,0.010363619,6.291666667,189.6491459
 10/22  22:00:00,0,21.20833333,16.65818815,0.009949193,6.791666667,0
 10/22  23:00:00,0,20.70833333,16.08501865,0.009488925,7.291666667,0
 10/22  24:00:00,0,20.20833333,15.51631112,0.009041574,7.791666667,0
 10/23  01:00:00,0,19.70833333,15.02710796,0.008697557,8.291666667,0
 10/23  02:00:00,0,19.20833333,14.51863001,0.008341474,8.791666667,0
 10/23  03:00:00,0,18.59166667,13.93211659,0.00796272,8.241666667,0
 10/23  04:00:00,0,17.95,13.30486989,0.007569506,6.883333333,0
 10/23  05:00:00,0,17.29166667,12.68717896,0.007202038,5.541666667,0
 10/23  06:00:00,0,16.59166667,12.22431436,0.007015629,5.583333333,0
 10/23  07:00:00,0,15.95,11.76737258,0.006819539,6.583333333,0
 10/23  08:00:00,111.7208208,15.29166667,11.32842343,0.006650043,7.583333333,155.5674588
 10/23  09:00:00,350.9830639,14.59166667,10.99896289,0.006614799,8,186.6809505
 10/23  10:00:00,383.5482514,13.95,10.68765419,0.006578588,8,186.6809505
 10/23  11:00:00,379.5734297,13.29166667,10.42243288,0.006596587,8,186.6809505
 10/23  12:00:00,368.9246533,12.825,10.05091358,0.006443502,8.175,186.6809505
 10/23  13:00:00,326.9322425,12.46666667,9.585236594,0.006168687,8.533333333,186.6809505
 10/23  14:00:00,350.1434761,12.125,9.120488444,0.005897254,8.875,186.6809505
 10/23  15:00:00,331.6685756,12,8.983222507,0.005828709,8.008333333,186.6809505
 10/23  16:00:00,338.0101886,12,9.137752584,0.005966576,6.366666667,186.6809505
 10/23  17:00:00,330.4281253,12,9.276139187,0.006086459,4.708333333,186.6809505
 10/23  18:00:00,237.4463136,12.175,9.074451423,0.005831602,4.583333333,186.6809505
 10/23  19:00:00,177.2049784,12.53333333,8.6863716,0.005341522,5.583333333,186.6809505
 10/23  20:00:00,157.8727005,12.875,8.310742889,0.004874205,6.583333333,186.6809505
 10/23  21:00:00,81.2799095,13.11666667,8.183656871,0.004665617,6.708333333,186.6809505
 10/23  22:00:00,0,13.25833333,8.255741238,0.00467019,6.208333333,0
 10/23  23:00:00,0,13.41666667,8.32252179,0.00466351,5.708333333,0
 10/23  24:00:00,0,13.61666667,8.376435551,0.004628813,5.208333333,0
 10/24  01:00:00,0,13.75833333,8.444567874,0.004634244,4.708333333,0
 10/24  02:00:00,0,13.91666667,8.507097915,0.004627028,4.208333333,0
 10/24  03:00:00,0,14,8.725302436,0.004784237,4,0
 10/24  04:00:00,0,14,8.996162033,0.005023313,4,0
 10/24  05:00:00,0,14,9.282907603,0.005279092,4,0
 10/24  06:00:00,0,14,9.420879779,0.005402916,4.175,0
 10/24  07:00:00,0,14,9.422075252,0.005399805,4.533333333,0
 10/24  08:00:00,0,14,9.422931272,0.005397584,4.875,0
 10/24  09:00:00,0,14.40833333,9.505554572,0.005305327,4.825,0
 10/24  10:00:00,0,15.05,9.64574452,0.005170159,4.466666667,0
 10/24  11:00:00,0,15.70833333,9.824397871,0.005063876,4.125,0
 10/24  12:00:00,0,16.58333333,10.29841044,0.005147105,3.591666667,0
 10/24  13:00:00,0,17.58333333,10.96112723,0.005367445,2.95,0
 10/24  14:00:00,0,18.58333333,11.6944631,0.005666541,2.291666667,0
 10/24  15:00:00,0,19,12.02129696,0.005820034,1.825,0
 10/24  16:00:00,0,19,12.18151907,0.005981938,1.466666667,0
 10/24  17:00:00,0,19,12.37654185,0.006175709,1.125,0
 10/24  18:00:00,0,18.59166667,12.64861669,0.006616188,0.825,0
 10/24  19:00:00,0,17.95,13.16043048,0.007396162,0.466666667,0
 10/24  20:00:00,0,17.29166667,13.74371535,0.00827039,0.125,0
 10/24  21:00:00,0,17,13.90029038,0.008555619,0.291666667,0
 10/24  22:00:00,0,17,13.85251121,0.008505018,0.791666667,0
 10/24  23:00:00,0,17,13.78543773,0.008434196,1.291666667,0
 10/24  24:00:00,0,17,13.67011733,0.008312819,1.791666667,0
 10/25  01:00:00,0,17,13.62271758,0.008257473,2.291666667,0
 10/25  02:00:00,0,17,13.55568341,0.008183361,2.791666667,0
 10/25  03:00:00,0,17,13.16512084,0.007784172,3,0
 10/25  04:00:00,0,17,12.64053734,0.007252795,3,0
 10/25  05:00:00,0,17,12.15751835,0.006769386,3,0
 10/25  06:00:00,0,17,11.88381314,0.006494024,3.175,0
 10/25  07:00:00,0,17,11.76158273,0.006370825,3.533333333,0
 10/25  08:00:00,0,17,11.63795179,0.00625036,3.875,0
 10/25  09:00:00,0,17.99166667,12.02950239,0.006227992,3.825,0
 10/25  10:00:00,0,19.63333333,12.84008412,0.006365429,3.466666667,0
 10/25  11:00:00,0,21.29166667,13.71512079,0.006586106,3.125,0
 10/25  12:00:00,0,22.58333333,14.34274134,0.006724642,2.416666667,0
 10/25  13:00:00,0,23.58333333,14.8748965,0.006899427,1.416666667,0
 10/25  14:00:00,0,24.58333333,15.35871873,0.007031732,0.416666667,0
 10/25  15:00:00,0,25,15.42108073,0.006934316,0.583333333,0
 10/25  16:00:00,0,25,15.1378878,0.006621026,1.583333333,0
 10/25  17:00:00,0,25,14.88232009,0.006340951,2.583333333,0
 10/25  18:00:00,0,24.24166667,15.06504415,0.006852077,2.416666667,0
 10/25  19:00:00,0,22.88333333,15.60134531,0.00800053,1.416666667,0
 10/25  20:00:00,0,21.54166667,16.28022083,0.009317272,0.416666667,0
 10/25  21:00:00,0,21.58333333,16.75386085,0.009846818,0,0
 10/25  22:00:00,0,22.58333333,17.13739947,0.009887166,0,0
 10/25  23:00:00,0,23.58333333,17.54574874,0.009963838,0,0
 10/25  24:00:00,0,24.58333333,17.8270659,0.009891875,0,0
 10/26  01:00:00,0,25.58333333,18.19033224,0.009925633,0,0
 10/26  02:00:00,0,26.58333333,18.56142967,0.009966945,0,0
 10/26  03:00:00,0,24.84166667,17.61583804,0.009528533,0.583333333,0
 10/26  04:00:00,0,21.2,15.79963239,0.008908096,1.583333333,0
 10/26  05:00:00,0,17.54166667,13.90746665,0.008345644,2.583333333,0
 10/26  06:00:00,0,16.40833333,13.1639559,0.008030189,2.825,0
 10/26  07:00:00,0,17.05,13.20872972,0.007806476,2.466666667,0
 10/26  08:00:00,103.7897126,17.70833333,13.25594699,0.007580233,2.125,186.6809505
 10/26  09:00:00,379.0285753,18.99166667,14.00494937,0.007837461,2,186.9221984
 10/26  10:00:00,442.8781819,20.63333333,15.13584033,0.008384496,2,196.991534
 10/26  11:00:00,465.57394,22.29166667,16.24822705,0.008961898,2,213.2514127
 10/26  12:00:00,472.0557031,23.58333333,16.93283437,0.009236936,2,223.5757752
 10/26  13:00:00,435.0999331,24.58333333,17.27531265,0.009243278,2,220.1856254
 10/26  14:00:00,503.9077389,25.58333333,17.68104433,0.009325178,2,239.9250896
 10/26  15:00:00,526.2638747,25.59166667,17.93880864,0.009644249,2,244.9117928
 10/26  16:00:00,533.4957631,24.95,17.97761231,0.009963129,2,244.3507454
 10/26  17:00:00,524.5913189,24.29166667,18.08611844,0.010370472,2,241.2169244
 10/26  18:00:00,411.2468564,23.59166667,18.15888061,0.010743933,1.825,220.1958974
 10/26  19:00:00,282.6081892,22.95,18.18118562,0.01103309,1.466666667,194.9615364
 10/26  20:00:00,276.1153232,22.29166667,18.15594277,0.011268052,1.125,192.4867168
 10/26  21:00:00,211.6857546,21.88333333,18.17268455,0.011453576,1,189.9497805
 10/26  22:00:00,0,21.74166667,18.30881369,0.011682897,1,0
 10/26  23:00:00,0,21.58333333,18.50027288,0.011990048,1,0
 10/26  24:00:00,0,21.38333333,18.6252006,0.012231833,1,0
 10/27  01:00:00,0,21.24166667,18.7452267,0.012451899,1,0
 10/27  02:00:00,0,21.08333333,18.91741042,0.012744664,1,0
 10/27  03:00:00,0,20.825,18.82650805,0.012735989,1.175,0
 10/27  04:00:00,0,20.46666667,18.48631697,0.012452338,1.533333333,0
 10/27  05:00:00,0,20.125,18.16197934,0.012186931,1.875,0
 10/27  06:00:00,0,20,18.04332783,0.012090993,1.825,0
 10/27  07:00:00,0,20,18.04332783,0.012090993,1.466666667,0
