Date/Time,Cooling Load(kWh£©,Site Outdoor Air Drybulb Temperature [C](Hourly),Site Outdoor Air Wetbulb Temperature [C](Hourly),Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Site Wind Speed [m/s](Hourly),Chiller Electricity Energy(kWh£©
 05/04  16:00:00,501.2156967,27,24.23282497,0.018058499,3.416666667,306.1183228
 05/04  17:00:00,508.9666356,26.475,22.37295565,0.015450653,3,290.4643025
 05/04  18:00:00,413.1197547,25.45833333,21.91149463,0.015164329,4.166666667,251.4546946
 05/04  19:00:00,284.2075078,25,22.78731611,0.016648973,3.833333333,227.1880868
 05/04  20:00:00,271.0390251,24.18333333,20.73714824,0.014033627,4.166666667,211.4647933
 05/04  21:00:00,205.6160851,23.83333333,20.77821272,0.014217625,3.833333333,203.7567495
 05/04  22:00:00,0,23.41666667,21.28333053,0.015082025,2.416666667,0
 05/04  23:00:00,0,23,20.50757709,0.014153665,2.583333333,0
 05/04  24:00:00,0,23,19.84396272,0.013245517,3,0
 05/05  01:00:00,0,22.76666667,19.73796936,0.013217794,3.116666667,0
 05/05  02:00:00,0,22.425,19.99779957,0.01372232,3.316666667,0
 05/05  03:00:00,0,22.06666667,20.24042981,0.01420246,3.458333333,0
 05/05  04:00:00,0,21.66666667,20.4707646,0.014695859,3.616666667,0
 05/05  05:00:00,0,21.44166667,20.57258107,0.014937776,3.875,0
 05/05  06:00:00,0,21.51666667,20.62609688,0.014980515,3.825,0
 05/05  07:00:00,0,21.65833333,20.71499621,0.015035515,3.466666667,0
 05/05  08:00:00,195.3149514,21.81666667,20.86987849,0.01517895,3.125,199.5189588
 05/05  09:00:00,419.8463272,22.30833333,21.20742872,0.015448784,3.175,277.748165
 05/05  10:00:00,445.8734589,22.95,21.50900985,0.015599609,3.533333333,280.1817814
 05/05  11:00:00,462.1624081,23.60833333,21.8346568,0.015786624,3.875,284.9339506
 05/05  12:00:00,474.1905783,24.65833333,22.49576862,0.016330813,3.825,280.6674389
 05/05  13:00:00,435.7441167,25.95833333,23.31351694,0.017033262,3.466666667,277.6968504
 05/05  14:00:00,505.2246075,27.25833333,24.18593022,0.01786981,3.125,309.0669542
 05/05  15:00:00,526.4938458,27.50833333,24.38249928,0.018098392,3.175,317.7522614
 05/05  16:00:00,524.2835242,27.06666667,24.11588261,0.01786417,3.533333333,313.9822253
 05/05  17:00:00,514.7784411,26.60833333,23.82980737,0.017613916,3.875,306.6571061
 05/05  18:00:00,418.6549139,25.93333333,23.49902903,0.017376168,4,270.6115899
 05/05  19:00:00,291.3182472,25.13333333,23.1500189,0.017165511,4,232.3586863
 05/05  20:00:00,279.0572344,24.33333333,22.77998708,0.016927768,4,225.8153634
 05/05  21:00:00,214.1829649,24,22.69563024,0.016933273,3.708333333,213.2984563
 05/05  22:00:00,0,24,22.74909064,0.017014182,3.208333333,0
 05/05  23:00:00,0,24,22.74909064,0.017014182,2.708333333,0
 05/05  24:00:00,0,24,22.82369366,0.0171275,2.208333333,0
 05/06  01:00:00,0,24,22.87689885,0.017208459,1.708333333,0
 05/06  02:00:00,0,24,22.87689885,0.017208459,1.208333333,0
 05/06  03:00:00,0,23.94166667,22.89397175,0.017269754,1.175,0
 05/06  04:00:00,0,23.78333333,22.93868166,0.017412719,1.533333333,0
 05/06  05:00:00,0,23.64166667,22.90398648,0.017419757,1.875,0
 05/06  06:00:00,0,23.89166667,23.00283395,0.01746519,2,0
 05/06  07:00:00,0,24.33333333,23.32975165,0.017782943,2,0
 05/06  08:00:00,266.2335398,24.79166667,23.62664787,0.018041481,2,259.2887143
 05/06  09:00:00,463.0324244,25.7,24.08770945,0.018380567,1.591666667,351.8279358
 05/06  10:00:00,493.1416264,26.95833333,24.57586705,0.018635125,0.95,340.2409825
 05/06  11:00:00,514.7188233,28.2,25.04018972,0.018873565,0.291666667,335.9772864
 05/06  12:00:00,526.5612972,29.10833333,25.45263188,0.019179437,0.758333333,336.7937253
 05/06  13:00:00,494.6835794,29.86666667,25.74079134,0.019360161,2.116666667,324.5501867
 05/06  14:00:00,553.5093133,30.60833333,25.924791,0.019370135,3.458333333,345.1204706
 05/06  15:00:00,566.6335522,30.725,25.82078741,0.019154096,4,348.3439806
 05/06  16:00:00,575.0493053,30.425,25.45157844,0.018660731,4,345.6100806
 05/06  17:00:00,574.7609375,30.125,25.11100208,0.01822719,4,341.0029561
 05/06  18:00:00,475.3377086,29.475,24.90839616,0.018162404,3.591666667,305.53584
 05/06  19:00:00,344.7501539,28.63333333,24.77733069,0.018294385,2.95,264.5325762
 05/06  20:00:00,332.9806889,27.775,24.67824863,0.018495815,2.291666667,261.3618383
 05/06  21:00:00,249.8787281,27.225,24.63899906,0.018665044,1.825,241.0735939
 05/06  22:00:00,0,26.80833333,24.61176782,0.018785776,1.583333333,0
 05/06  23:00:00,0,26.30833333,24.55013083,0.01888917,1.441666667,0
 05/06  24:00:00,0,25.75,24.41601887,0.018908105,1.283333333,0
 05/07  01:00:00,0,25.20833333,24.28277504,0.018899419,1.083333333,0
 05/07  02:00:00,0,24.825,23.53972209,0.017868043,1,0
 05/07  03:00:00,0,24.875,23.74037662,0.018162293,1,0
 05/07  04:00:00,0,24.41666667,24.10457648,0.018933177,1.583333333,0
 05/07  05:00:00,0,24.175,23.44682488,0.017997466,2,0
 05/07  06:00:00,0,24.125,23.60665073,0.018268923,2,0
 05/07  07:00:00,0,24.58333333,24.14473352,0.018915318,2,0
 05/07  08:00:00,307.0481403,24.94166667,23.65312218,0.017976486,2,280.9211156
 05/07  09:00:00,506.2411878,25.54166667,24.00475118,0.018280256,1.416666667,382.2439958
 05/07  10:00:00,530.9644919,27.16666667,25.2822749,0.019680524,1.583333333,367.8507753
 05/07  11:00:00,549.0521794,27.65,24.51482159,0.018215081,3.166666667,341.33986
 05/07  12:00:00,555.8622278,28.33333333,24.54590639,0.017969385,2.833333333,332.4968608
 05/07  13:00:00,514.0762486,29,26.11706667,0.020343174,3.166666667,334.16834
 05/07  14:00:00,569.2532217,28.88333333,25.02672313,0.018565807,3.416666667,340.0010217
 05/07  15:00:00,590.1191272,28.91666667,25.07555416,0.018633222,3.583333333,343.5659586
 05/07  16:00:00,594.7513772,29,25.9929217,0.020164071,4,357.3402211
 05/07  17:00:00,588.5986914,28.76666667,24.40911923,0.017637489,4,337.3348831
 05/07  18:00:00,483.3017192,27.66666667,24.22076329,0.017785106,4,300.4359619
 05/07  19:00:00,347.3623708,26.41666667,24.67605149,0.019049677,4.583333333,263.0512852
 05/07  20:00:00,332.9448892,25.475,23.09967084,0.016949111,4.416666667,243.9100359
 05/07  21:00:00,252.638838,25.625,22.70793316,0.016257406,5.166666667,223.7515766
 05/07  22:00:00,0,25.41666667,22.95316233,0.016707421,4.833333333,0
 05/07  23:00:00,0,25,22.38822628,0.016032657,4,0
 05/07  24:00:00,0,25,22.50284575,0.016203835,4,0
 05/08  01:00:00,0,25,22.78757606,0.016641918,4,0
 05/08  02:00:00,0,24.475,22.21004531,0.016008118,4,0
 05/08  03:00:00,0,24.04166667,22.28101114,0.016295756,3.416666667,0
 05/08  04:00:00,0,24,22.62042994,0.016830018,3,0
 05/08  05:00:00,0,23.88333333,21.97692081,0.015922148,2.416666667,0
 05/08  06:00:00,0,23.91666667,22.16152929,0.016172802,2,0
 05/08  07:00:00,0,24,22.62088797,0.016810043,2,0
 05/08  08:00:00,331.7227733,23.94166667,22.03330186,0.015955636,2,269.7780698
 05/08  09:00:00,499.0613972,24.48333333,22.00390968,0.015682412,2.583333333,330.4759928
 05/08  10:00:00,504.9749364,25.54166667,22.80584075,0.016421682,3.583333333,313.4659083
 05/08  11:00:00,507.5381164,25.35833333,21.99915973,0.015308305,2.833333333,289.6064878
 05/08  12:00:00,516.4906744,26.125,22.45188035,0.015663911,3.166666667,294.7369119
 05/08  13:00:00,484.4519047,27.58333333,23.55884439,0.016736952,4,293.3019319
 05/08  14:00:00,532.7025208,27.3,22.68404358,0.015539706,5.166666667,298.3094703
 05/08  15:00:00,545.802445,28.08333333,23.12037366,0.015882926,4.25,305.2554417
 05/08  16:00:00,559.1679886,28.41666667,23.41796134,0.016193887,3.583333333,312.3630256
 05/08  17:00:00,550.7055511,26.95,22.10790771,0.014845608,2.833333333,296.6466314
 05/08  18:00:00,452.730455,26.66666667,22.21494229,0.015128194,3.166666667,268.0164133
 05/08  19:00:00,322.4765681,26.41666667,22.59057707,0.015779237,4,236.6039434
 05/08  20:00:00,305.8981422,25.06666667,21.59623537,0.014881291,4,222.7128664
 05/08  21:00:00,232.739089,24.75,21.63363881,0.015056682,4,210.0708901
 05/08  22:00:00,0,25,21.77161995,0.015142253,4,0
 05/08  23:00:00,0,24.41666667,22.18914319,0.016002492,4.583333333,0
 05/08  24:00:00,0,24.58333333,22.72245423,0.01673744,5.583333333,0
 05/09  01:00:00,0,25,22.78668888,0.016665932,5.416666667,0
 05/09  02:00:00,0,24.41666667,21.99669841,0.015747169,3.833333333,0
 05/09  03:00:00,0,24,22.13018526,0.016126155,4.166666667,0
 05/09  04:00:00,0,24,22.61964325,0.01686437,5.583333333,0
 05/09  05:00:00,0,23.825,21.68897828,0.015563489,4.25,0
 05/09  06:00:00,0,23.875,21.49465734,0.015259355,4.75,0
 05/09  07:00:00,0,24,21.83477661,0.015705415,6,0
 05/09  08:00:00,0,23.94166667,21.31089762,0.014965297,4.25,0
 05/09  09:00:00,0,25.70833333,22.36397459,0.015763154,4.75,0
 05/09  10:00:00,0,27,23.37678863,0.016733942,4.833333333,0
 05/09  11:00:00,0,26.65,22.26249651,0.015203074,4,0
 05/09  12:00:00,0,27.33333333,22.75190255,0.015658637,2.833333333,0
 05/09  13:00:00,0,28,24.04014406,0.017390727,3.166666667,0
 05/09  14:00:00,0,27.88333333,23.46413772,0.016550595,2.833333333,0
 05/09  15:00:00,0,27.33333333,24.04025062,0.017710723,2.583333333,0
 05/09  16:00:00,0,27,24.41162526,0.018450797,3,0
 05/09  17:00:00,0,26.41666667,23.14191873,0.016690526,3,0
 05/09  18:00:00,0,26.58333333,23.41798455,0.017059783,2.416666667,0
 05/09  19:00:00,0,26.41666667,23.97625158,0.018013861,3.166666667,0
 05/09  20:00:00,0,25.475,22.88988103,0.016709523,3.416666667,0
 05/09  21:00:00,0,25.625,23.17144817,0.017060343,2.416666667,0
 05/09  22:00:00,0,26,23.87495209,0.017978652,2,0
 05/09  23:00:00,0,25.41666667,23.71161575,0.017970478,2.583333333,0
 05/09  24:00:00,0,25,23.58823188,0.017960373,3,0
 05/10  01:00:00,0,25,23.58799978,0.017971107,3,0
 05/10  02:00:00,0,24.88333333,23.32080421,0.017610456,2.416666667,0
 05/10  03:00:00,0,24.33333333,23.65076075,0.018363415,1.416666667,0
 05/10  04:00:00,0,24,23.99999323,0.01907103,1.583333333,0
 05/10  05:00:00,0,24.11666667,23.60942814,0.01840844,1.416666667,0
 05/10  06:00:00,0,24.08333333,23.72190684,0.018589469,1.583333333,0
 05/10  07:00:00,0,24,23.99999434,0.019059608,3.166666667,0
 05/10  08:00:00,0,23.825,23.39454189,0.018177142,2.833333333,0
 05/10  09:00:00,0,24.45833333,23.70652762,0.018389416,1.416666667,0
 05/10  10:00:00,0,25,24.23942247,0.019000206,1.583333333,0
 05/10  11:00:00,0,24.65,23.82068244,0.01847834,1.416666667,0
 05/10  12:00:00,0,23.58333333,23.22420412,0.017982601,3.333333333,0
 05/10  13:00:00,0,23.58333333,23.15358323,0.017875679,5.583333333,0
 05/10  14:00:00,0,23.24166667,22.65317284,0.017264235,4.833333333,0
 05/10  15:00:00,0,22.875,22.67534065,0.017452221,2.25,0
 05/10  16:00:00,0,23,22.99999608,0.017893813,1,0
 05/10  17:00:00,0,23.05833333,22.77684138,0.017538196,1.583333333,0
 05/10  18:00:00,0,23.04166667,22.84084346,0.017650587,2.583333333,0
 05/10  19:00:00,0,23,22.99999349,0.01790145,3,0
 05/10  20:00:00,0,23.05833333,22.4916935,0.017097336,2.416666667,0
 05/10  21:00:00,0,23.04166667,22.63786249,0.017325165,2.583333333,0
 05/10  22:00:00,0,23,22.99999608,0.017893813,2.416666667,0
 05/10  23:00:00,0,23.58333333,23.15355335,0.017883305,0.833333333,0
 05/10  24:00:00,0,24,23.25579638,0.017864847,0,0
 05/11  01:00:00,0,23.41666667,23.11091997,0.017888133,0.583333333,0
 05/11  02:00:00,0,22.88333333,22.5326121,0.017243099,1.583333333,0
 05/11  03:00:00,0,22.91666667,22.66632401,0.017438918,1.416666667,0
 05/11  04:00:00,0,23,22.99999148,0.017912149,2.166666667,0
 05/11  05:00:00,0,23.175,22.24298506,0.016695456,3,0
 05/11  06:00:00,0,23.70833333,22.60163759,0.016999478,1.833333333,0
 05/11  07:00:00,0,24,22.88563476,0.017295237,1,0
 05/11  08:00:00,184.2901846,23.94166667,21.32678546,0.01501489,2.75,220.1126491
 05/11  09:00:00,422.6317767,24.54166667,21.78344069,0.015416246,2.833333333,313.1914617
 05/11  10:00:00,460.2871881,25.58333333,23.01516345,0.016804363,2,312.0901147
 05/11  11:00:00,471.0008703,25.76666667,21.85676563,0.015006219,3.166666667,285.9801161
 05/11  12:00:00,492.4958394,27,22.15059972,0.014916851,4.583333333,289.3088278
 05/11  13:00:00,463.5078878,28.58333333,23.17843454,0.015799221,3.833333333,284.5666733
 05/11  14:00:00,521.7964281,28.65,22.46749939,0.014715258,3,293.1922272
 05/11  15:00:00,532.4454472,29.33333333,22.89989942,0.015090537,3,298.8644203
 05/11  16:00:00,548.5236911,30.58333333,24.12557065,0.016483761,4.75,316.2151325
 05/11  17:00:00,533.7068419,28.84166667,23.10548765,0.015637059,4.833333333,301.8591956
 05/11  18:00:00,434.9803258,27.70833333,23.01670738,0.01597033,4.583333333,270.5752198
 05/11  19:00:00,313.9877903,27.41666667,23.50204112,0.016828443,5,244.5274863
 05/11  20:00:00,298.1584011,25.95,22.82527336,0.016386922,3.833333333,233.4160733
 05/11  21:00:00,224.5804894,25.66666667,22.86055758,0.016551931,3.583333333,219.7104912
 05/11  22:00:00,0,25.41666667,23.4264618,0.017519429,5.75,0
 05/11  23:00:00,0,25,23.58861747,0.017942005,6.416666667,0
 05/11  24:00:00,0,25,23.12208716,0.017217085,3.083333333,0
 05/12  01:00:00,0,25,22.78507046,0.016709906,1.583333333,0
 05/12  02:00:00,0,24.53333333,22.26273721,0.016130661,2,0
 05/12  03:00:00,0,24.08333333,22.31852556,0.016413635,1.416666667,0
 05/12  04:00:00,0,23.41666667,22.42008054,0.016853871,1.583333333,0
 05/12  05:00:00,0,23.75833333,22.4231127,0.01671369,2,0
 05/12  06:00:00,0,24.125,22.57723475,0.01679052,2,0
 05/12  07:00:00,0,24,22.61892276,0.016895983,2.583333333,0
 05/12  08:00:00,287.7976556,24.7,22.67479308,0.016676959,3.583333333,259.0684134
 05/12  09:00:00,477.7798458,25.66666667,23.3849625,0.017351757,3.416666667,342.4555647
 05/12  10:00:00,499.3275269,26.58333333,24.01780173,0.017951113,3,330.7195436
 05/12  11:00:00,504.0935944,27.29166667,23.51330296,0.016856154,3.583333333,311.9845506
 05/12  12:00:00,517.5972325,28.375,23.57726296,0.016508384,3.416666667,309.5196553
 05/12  13:00:00,483.9025797,29.58333333,24.06238919,0.01677184,2.416666667,299.4104189
 05/12  14:00:00,545.8507986,29.3,23.82528316,0.016526297,2.583333333,314.1675594
 05/12  15:00:00,553.1463117,28.91666667,24.17060911,0.017261032,2.416666667,319.6888661
 05/12  16:00:00,551.5145733,27.83333333,24.75467542,0.018678797,3.166666667,326.5864914
 05/12  17:00:00,547.1443581,27.64166667,23.77956432,0.017191698,3.416666667,316.7542472
 05/12  18:00:00,454.5710381,27.45833333,24.08981391,0.017763779,1.833333333,288.4881847
 05/12  19:00:00,329.1411369,27,24.82802661,0.019154398,1,260.8693764
 05/12  20:00:00,319.8230033,26.53333333,23.12298774,0.016635787,2.166666667,244.9784378
 05/12  21:00:00,240.5155579,26.08333333,22.64689636,0.016061955,3,221.6314936
 05/12  22:00:00,0,26,23.17329226,0.016889514,3,0
 05/12  23:00:00,0,25.41666667,22.95008801,0.016782799,3,0
 05/12  24:00:00,0,25.58333333,23.01472978,0.016814392,2.416666667,0
 05/13  01:00:00,0,25.41666667,22.94969576,0.016792787,2,0
 05/13  02:00:00,0,24.88333333,22.51478074,0.016368797,2,0
 05/13  03:00:00,0,24.91666667,22.59156152,0.016477887,2,0
 05/13  04:00:00,0,24.41666667,22.69255733,0.016841731,0.833333333,0
 05/13  05:00:00,0,24.23333333,22.61671171,0.016793903,1.166666667,0
 05/13  06:00:00,0,24.16666667,22.61782782,0.016816347,2,0
 05/13  07:00:00,0,24,22.99175237,0.017457913,2,0
 05/13  08:00:00,321.3710672,24.525,22.8594302,0.017022712,2.583333333,273.4833828
 05/13  09:00:00,505.5091475,26.125,23.87997422,0.017927894,3,361.6343422
 05/13  10:00:00,542.5981892,28.16666667,24.35295896,0.017802089,3,348.7624161
 05/13  11:00:00,556.3420897,29.175,23.30747284,0.015733605,3,323.3018675
 05/13  12:00:00,559.8156131,30.29166667,23.06041469,0.014888913,3,312.25798
 05/13  13:00:00,521.9808489,31.58333333,23.34119981,0.014788535,1.833333333,299.5284131
 05/13  14:00:00,585.1430444,31.94166667,22.1979412,0.01294422,2.166666667,303.9373119
 05/13  15:00:00,588.8826297,31.375,22.77124443,0.014046944,3,308.2395083
 05/13  16:00:00,594.9906292,30.41666667,24.39890963,0.016996224,2.416666667,328.7824217
 05/13  17:00:00,594.5898381,29.475,23.56772354,0.016085665,3.166666667,322.3006697
 05/13  18:00:00,491.4329406,28.45833333,24.55463084,0.018099146,3.416666667,305.1485975
 05/13  19:00:00,361.616425,28,25.35736013,0.019597306,3,275.8033232
 05/13  20:00:00,350.3765906,27.41666667,22.9978678,0.016072696,3,252.0986474
 05/13  21:00:00,266.7197869,27.58333333,22.02504686,0.014502017,4.166666667,222.9161279
 05/13  22:00:00,0,27.41666667,22.62209671,0.015440908,4.416666667,0
 05/13  23:00:00,0,26.41666667,23.01617547,0.016453788,3.416666667,0
 05/13  24:00:00,0,26,23.17407424,0.01687227,3,0
 05/14  01:00:00,0,26,23.58458531,0.017512884,3,0
 05/14  02:00:00,0,25.94166667,23.57639076,0.01752411,3,0
 05/14  03:00:00,0,25.375,23.88899687,0.018271904,3,0
 05/14  04:00:00,0,25,23.86087241,0.018393363,3,0
 05/14  05:00:00,0,25.40833333,23.43226338,0.017542753,2.416666667,0
 05/14  06:00:00,0,24.70833333,23.29702226,0.017617618,2.583333333,0
 05/14  07:00:00,0,24.58333333,23.45363987,0.017907338,2.416666667,0
 05/14  08:00:00,341.0433364,25.58333333,23.35802644,0.017323536,2,289.0760486
 05/14  09:00:00,538.8938408,27.16666667,24.26991767,0.018098567,3.166666667,390.6145739
 05/14  10:00:00,557.4208061,28.58333333,24.79203166,0.018340567,3.416666667,361.4786142
 05/14  11:00:00,554.2503703,28.76666667,24.0001684,0.016981474,3.583333333,331.5231144
 05/14  12:00:00,559.6230211,30,24.83192991,0.017817613,3.416666667,333.9999475
 05/14  13:00:00,516.8675244,31,25.42232186,0.018379791,4.75,325.6314844
 05/14  14:00:00,573.767425,30.59166667,24.32921844,0.016772314,6,328.9045056
 05/14  15:00:00,599.4210794,31.29166667,23.90410057,0.015810984,5.416666667,328.3685144
 05/14  16:00:00,608.9259647,31.41666667,23.53964985,0.015194807,6.166666667,325.8519525
 05/14  17:00:00,592.7017433,30.18333333,23.25203555,0.015265286,5.25,318.4172914
 05/14  18:00:00,495.2254231,29.83333333,23.06336915,0.01511207,4,289.3829175
 05/14  19:00:00,366.1657422,29.41666667,23.12764051,0.015378164,3.416666667,252.5546954
 05/14  20:00:00,349.9457297,28.125,23.3473506,0.016250429,3.583333333,250.9642834
 05/14  21:00:00,262.9056032,27.20833333,23.81326273,0.017361976,3.416666667,235.2795274
 05/14  22:00:00,0,27,24.11305094,0.01791544,3,0
 05/14  23:00:00,0,27,24.11337383,0.017907812,3,0
 05/14  24:00:00,0,27,24.53318553,0.018588898,2.416666667,0
 05/15  01:00:00,0,27,24.41327452,0.018405082,2,0
 05/15  02:00:00,0,26.825,23.6935622,0.017334963,3.166666667,0
 05/15  03:00:00,0,26.29166667,23.68130457,0.017552041,3.416666667,0
 05/15  04:00:00,0,26,23.87461931,0.017989388,2.416666667,0
 05/15  05:00:00,0,26.175,23.46593209,0.017271721,2.583333333,0
 05/15  06:00:00,0,25.54166667,23.42912671,0.017481642,3,0
 05/15  07:00:00,0,25.58333333,23.75944287,0.017972247,3,0
 05/15  08:00:00,358.6224497,26.23333333,23.52140661,0.017314669,2.416666667,298.6761183
 05/15  09:00:00,526.3651344,27.91666667,24.40834872,0.018025182,3.166666667,387.7379933
 05/15  10:00:00,551.2961572,29.58333333,25.38397067,0.018924716,4,371.9716078
 05/15  11:00:00,558.5106011,29.88333333,24.90650197,0.018001,4.583333333,346.5100364
 05/15  12:00:00,559.5267106,31.08333333,25.82987809,0.019063826,4.416666667,349.7613772
 05/15  13:00:00,512.9628153,32,25.96315997,0.018907861,3.416666667,333.7499222
 05/15  14:00:00,565.6844456,31.3,24.85408025,0.017346049,3,334.0752172
 05/15  15:00:00,598.9568533,32.08333333,25.17448335,0.017570135,4.75,345.1143397
 05/15  16:00:00,625.6531906,33,25.30666355,0.017410478,5.416666667,353.5021386
 05/15  17:00:00,623.4344272,31.48333333,24.32961208,0.016442935,4.416666667,341.7767353
 05/15  18:00:00,525.4180142,30.75,23.76934844,0.015852991,5.75,304.2190536
 05/15  19:00:00,381.0254458,29.83333333,24.27794397,0.017042267,6.416666667,268.1031961
 05/15  20:00:00,352.6982867,28.18333333,23.8425359,0.017025896,3.666666667,257.6239096
 05/15  21:00:00,266.9268707,27.83333333,23.88694977,0.017234691,2.583333333,237.1485641
 05/15  22:00:00,0,27.41666667,24.19358902,0.017887954,3.583333333,0
 05/15  23:00:00,0,27,24.11259509,0.017926126,3.416666667,0
 05/15  24:00:00,0,27,24.11259509,0.017926126,3.583333333,0
 05/16  01:00:00,0,26.41666667,23.97786223,0.017969316,2.25,0
 05/16  02:00:00,0,26.05833333,23.60431676,0.017537423,0.416666667,0
 05/16  03:00:00,0,24.875,23.34487756,0.01763238,0.583333333,0
 05/16  04:00:00,0,24,22.88543307,0.017305479,2.166666667,0
 05/16  05:00:00,0,24.81666667,22.86436328,0.016934355,2.416666667,0
 05/16  06:00:00,0,25.86666667,23.38753998,0.017298203,2,0
 05/16  07:00:00,0,26.66666667,23.91810043,0.017784466,2,0
 05/16  08:00:00,0,27.58333333,24.22439013,0.017866873,2.583333333,0
 05/16  09:00:00,0,28.875,24.16897745,0.017222671,2.708333333,0
 05/16  10:00:00,0,30.375,23.89640782,0.016154555,2.208333333,0
 05/16  11:00:00,0,31,23.54104995,0.015333027,1.416666667,0
 05/16  12:00:00,0,31,24.03290799,0.01612232,2.166666667,0
 05/16  13:00:00,0,31.58333333,24.99438222,0.017458834,3,0
 05/16  14:00:00,0,33.34166667,24.76727891,0.01636404,1.833333333,0
 05/16  15:00:00,0,32.375,25.64325588,0.018271356,2.166666667,0
 05/16  16:00:00,0,30.41666667,26.71926283,0.021002036,3.583333333,0
 05/16  17:00:00,0,31.80833333,26.0001148,0.01915733,3.416666667,0
 05/16  18:00:00,0,30.70833333,26.69774078,0.020863735,3.583333333,0
 05/16  19:00:00,0,28.41666667,27.3089877,0.022944767,4,0
 05/16  20:00:00,0,28.93333333,25.86437048,0.020139627,2.833333333,0
 05/16  21:00:00,0,28.08333333,25.28365726,0.019467217,3.166666667,0
 05/16  22:00:00,0,27,25.52673944,0.020319608,3.416666667,0
 05/16  23:00:00,0,27,25.52690059,0.020310899,3,0
 05/16  24:00:00,0,27,25.52690059,0.020310899,3.583333333,0
 05/17  01:00:00,0,26.41666667,25.35332021,0.020264428,3.416666667,0
 05/17  02:00:00,0,26.46666667,24.89082959,0.0194784,1.833333333,0
 05/17  03:00:00,0,26.33333333,24.98830831,0.019706579,2.166666667,0
 05/17  04:00:00,0,26,25.22278603,0.020242127,3.583333333,0
 05/17  05:00:00,0,26.175,24.36841906,0.018756117,3.416666667,0
 05/17  06:00:00,0,26.125,24.22071953,0.018532997,3,0
 05/17  07:00:00,0,26.58333333,24.71924787,0.019139773,3,0
 05/17  08:00:00,0,26.76666667,24.35862057,0.018452435,3,0
 05/17  09:00:00,0,28,25.17320646,0.019274565,2.416666667,0
 05/17  10:00:00,0,29.58333333,26.17533591,0.020309317,2,0
 05/17  11:00:00,0,29.70833333,24.99325612,0.018251783,2,0
 05/17  12:00:00,0,29.79166667,25.36907417,0.018847007,3.166666667,0
 05/17  13:00:00,0,30,26.66922691,0.021020967,4.583333333,0
 05/17  14:00:00,0,30.175,25.58461288,0.019074067,3.833333333,0
 05/17  15:00:00,0,30.125,25.59868008,0.01912385,4.166666667,0
 05/17  16:00:00,0,30,26.66759454,0.021064328,5.583333333,0
 05/17  17:00:00,0,29.06666667,25.42232793,0.019314047,4.833333333,0
 05/17  18:00:00,0,28.75,25.74988343,0.02000797,5.166666667,0
 05/17  19:00:00,0,28.41666667,26.18076899,0.020873864,5.416666667,0
 05/17  20:00:00,0,27.18333333,24.58697589,0.018666862,3.833333333,0
 05/17  21:00:00,0,26.83333333,24.37436671,0.018442839,4.166666667,0
